address,comments_num,five,four,name,one,price,three,two
长宁路1018号龙之梦购物中心蓝中庭8层,5759,2905,1628,俏江南(中山公园龙之梦店),207,140,796,223
长宁路1018号龙之梦购物中心7层,5769,1148,2823,家有好面(龙之梦长宁店),149,38,1423,226
上南路4467号20号中房金谊广场北区4层,5770,3881,1207,小猪猪(中房金谊广场店),105,86,472,105
徐家汇路618号日月光中心广场徐家汇区B2层,5772,3300,1640,詹姆仕皇冠猴芝士排骨主题餐厅(日月光店),105,84,603,124
泰康路248弄田子坊23号(近瑞金二路),5781,1773,2146,泰迪之家(田子坊店),151,101,1285,252
河南南路489号香港名都5楼(近复兴东路),5795,2522,2444,上海会馆(香港名都店),112,139,615,103
肇嘉浜路1111号美罗城A区2层,5806,1449,1755,斗牛士牛排(美罗城店),154,118,1041,171
世纪大道100号环球金融商务中心3层,5817,4392,1056,潮堂(环球金融中心店),40,155,287,42
西藏北路166号大悦城南区6层,5824,2196,2112,鲜芋仙(大悦城店),157,24,1169,190
天山路341号缤谷文化休闲广场西区4层,5826,2295,2043,青年餐厅(天山路店),234,79,1046,208
墨玉南路1033-1099号嘉亭荟城市生活广场4层,5826,3004,1889,汉泰中泰融合餐厅(嘉亭荟城市生活广场店),146,103,656,131
长宁路641号(近华阳路),5834,2180,2326,莲餐厅,182,101,989,157
汾阳路1号(淮海国际3楼),5834,3381,1782,成隆行蟹王府(淮海店),98,504,464,109
芳甸路1398号PLUS乐坊1层,5838,4734,679,查厘士(PLUS乐坊店),126,84,217,82
中山北路3300号环球港B1层B1182,5849,2899,2023,辻利TSUJIRI(环球港店),77,36,719,131
同心路114号,5858,824,2122,老李羊羯子涮锅(同心路店),200,84,909,149
吴中路1099号吴中商务大楼3楼(近万源路),5864,2701,2197,重庆刘一手火锅(吴中路店),76,112,764,126
真光路1288号百联中环购物广场A区1层,5876,2012,1641,避风塘(百联中环店),440,79,980,265
肇嘉浜路1111号美罗城A区5层501,5875,1555,2281,龙记香港茶餐厅(美罗城店),263,87,1452,324
翔殷路1099号合生汇3F,5875,3482,1306,曼哈顿自助海鲜(合生汇店),264,126,657,166
南京东路830号第一百货6层,5891,3555,1605,望湘园(第一百货南京东路店),96,91,545,89
云南中路41号(近北海路),5902,2918,1303,上海人家花様年华(黄浦店),190,130,712,155
上南路168号世博源1区LM层1LM03-04号,5901,2971,1896,王鼎精致料理(世博源店),267,346,605,162
仙霞路80号(遵义路口),5908,2145,1076,王品牛排(上海仙霞店),29,367,277,41
金科路2889号长泰广场东区5座2层,5902,4093,1010,赤坂亭炭火烧肉·铁板烧日本料理(张江长泰店),247,253,392,160
吴江路200号(南京西路地铁3号口对面),5912,1809,2111,掌上韩品(吴江路店),176,35,1554,261
蒙自东路75号(近丽园路),5926,2299,2412,香港龙凤楼(蒙自路店),197,153,836,182
长寿路404号2楼,5936,2810,1859,深海800米海鲜自助(长寿路店),226,258,802,239
长宁路1018号龙之梦购物中心B1层家乐福对面,5942,1325,2228,龙记香港茶餐厅(龙之梦购物中心店),301,61,1484,313
共和新路5000弄绿地集团5号3楼(从渝面大典旁旋转门进入乘电梯上三楼),5947,3839,1454,四川香天下火锅(共康店),134,132,423,97
中山北路3300号环球港花园大厅3层L3048,5952,3193,1000,赤坂亭炭火烧肉+铁板烧日本料理(环球港店),775,245,624,360
年家浜路437号（近沪南公路）万达广场（周浦店）3楼(近沪南公路),5956,3808,1230,小肥羊(万达广场周浦店),164,105,603,151
东方路796号96广场2楼(世纪大道地铁站),5974,2903,2310,上海会馆(96广场店),111,151,553,97
茅台路179号金虹桥国际中心4层,5979,3233,2021,Mo-Mo牧场(金虹桥国际中心店),96,163,537,92
翔殷路1099号合生汇B1,5991,4280,1108,大渝火锅(合生汇店),174,130,355,74
沪闵路6088号龙之梦购物中心4层(近莘建路),6009,3530,1470,新辣道鱼火锅(龙之梦购物中心莘庄店),158,106,675,175
西藏北路166号大悦城北区7层,6006,3379,2032,天辣绿色时尚餐厅(大悦城店),58,114,476,61
西藏中路268号来福士广场B1-K19,6018,2454,2142,光之乳酪(来福士广场店),145,32,1034,243
申长路688号虹桥天地4层,6022,4867,829,彩泥·云南菜-西盟佤寨(虹桥天地店),65,90,213,48
定西路1273号2楼,6028,1909,2137,大椒小厨（原侬好蛙）中山公园店,199,72,1470,311
淞沪路8号百联又一城7楼,6038,5048,741,花隐日式怀石料理(上海五角场店),33,368,180,36
肇嘉浜路1111号美罗城B区1层1-17,6038,2427,2480,喜茶(美罗城店),231,28,744,156
上南路168号世博源1区B层B05-06,6075,3315,1781,书院人家(世博源店),132,85,694,153
徐家汇路618号日月光中心广场徐家汇区2层,6091,2929,2276,云海肴云南菜(日月光中心广场店),90,101,676,120
共和新路1968号大宁国际8幢四层401-406(近大宁路),6093,3704,1704,麻小麻辣诱惑(大宁国际店),108,119,488,89
沪闵路7866号莲花国际广场3层,6103,2836,2038,汉拿山(莲花国际广场店),169,89,854,205
陆家嘴西路168号正大广场6层,6114,1705,2337,张生记(正大广场店),252,167,913,209
思南路30-1号(近淮海中路),6120,1993,3135,hoF(思南路店),32,72,889,68
澳门路339号(近江宁路),6158,5158,587,澳门制造(澳门路店),90,89,240,83
虹桥路1665号星空广场B区5层B501,6160,4477,1194,宋记香辣蟹(星空广场店),75,120,340,74
共和新路1878-2008号大宁国际商业广场3层(近大宁路),6160,2705,1184,赤坂亭炭火烧肉+日本料理(大宁国际商业广场店),542,238,979,315
淮海中路494弄22号(近雁荡路),6168,1155,3119,顶特勒粥面馆,123,28,1543,225
张杨路3611号金桥商业广场2座3楼(金桥路张杨路),6185,3268,1842,山间堂民间瓦缸煨汤馆(金桥店),156,100,757,162
西康路1068号维多利广场内(近新会路),6211,2006,1791,金时代顺风大酒店(西康店),128,129,721,107
宜山路455号光启城时尚购物中心B区4层,6233,3265,1906,旺池川菜(光启城店),149,86,775,138
天山路900号汇金百货B1层(近娄山关路),6253,2315,2185,70后饭吧(天山路店),280,71,1191,282
金科路2889号长泰广场西区9号楼2层,6257,3960,1749,伊秀寿司(长泰广场店),78,110,410,60
世纪大道8号国金中心商场4层(近银城中路),6267,2990,2227,莫尔顿牛排坊(浦东ifc店),152,828,704,194
西江湾路388号龙之梦购物中心B座B1层,6272,3149,2277,和府捞面(虹口龙之梦店),63,42,683,100
徐家汇路618号日月光中心广场泰康区B2层04号,6276,3120,1888,NEW BERE新贝乐意大利餐厅(日月光中心广场店),128,61,915,224
万航渡后路19号2楼(近长寿路),6286,2826,1960,宋记香辣蟹(曹家渡店),157,129,933,185
东江湾路444号(虹口足球场内近5号门，肯德基楼上),6293,5164,883,红盔甲(虹口足球场店),39,194,182,25
共和新路1878-2008号大宁国际商业广场12栋大润发5层,6305,2763,2110,避风塘(大宁店),323,91,879,229
真光路1288号百联中环购物广场B区3层,6304,4686,1282,青花椒砂锅鱼(百联真光路店),54,87,238,44
广富林路658弄万达广场3层3022室(近光星路),6314,4862,905,漫驼铃西域风情餐厅(万达广场松江店),112,81,341,94
长安路1033号长安大厦3楼(近天目西路口),6314,2878,1994,江南村酒家,131,91,832,176
延安西路1033号大众金融大厦101号(近昭化路),6320,4070,1192,小肥羊(延安西路店),124,99,527,131
九江路216号(河南中路与南京东路交叉口),6324,3637,1834,成隆行蟹王府(南京东路店),143,507,524,118
莘庄都市路5001号百盛购物中心3层,6341,3563,1903,香草山西餐厅(仲盛世界商城店),124,164,596,155
上南路1368号世博源2区L1层12-13号,6334,3032,2104,避风塘(世博源店),233,84,777,188
西藏中路268号来福士广场L6-01B(近福州路),6351,3729,2054,珍宝海鲜(来福士店),88,286,419,61
阳曲路596号(近临汾路),6355,5632,347,王家大苑 老北京热气羊肉涮锅(临汾路店),59,89,138,47
南京西路1038号梅龙镇广场5层(近江宁路),6361,2140,1883,圆苑(梅龙镇广场店),172,174,711,125
沪闵路6088号龙之梦购物中心3层38号,6355,5152,857,哥老官重庆美蛙鱼头(莘庄龙之梦八哥店),90,135,210,46
愚园路68号晶品4层,6363,2274,2539,路边滩StreeTHAI(晶品店),193,95,1110,247
中山西路1055号SOHO中山广场A座201室(近虹桥路和中山西路交叉口),6376,4316,1535,桐花和食(虹桥中山店),98,358,358,69
南京西路2-68号新世界城B1层,6377,1768,2069,汉堡王(新世界城店),77,27,1065,122
宜山路455号光启城时尚购物中心4层,6379,2944,2341,Maki House寿司(光启城时尚购物中心店),307,125,606,181
陕西南路141号-2楼(近淮海中路),6395,1117,1325,复茂小龙虾大闸蟹(淮海店),181,142,876,185
仙霞西路88号百联西郊购物中心3层(近剑河路),6411,4740,1123,望湘园(百联西郊店),104,92,364,80
淮海中路282号香港广场北座4楼402单元(地铁1号线黄陂南路2号口出),6429,3587,1937,蟹本家(香港广场淮海中路店),139,365,616,150
胶州路853号(地铁长寿路站5号口，新会路),6436,4291,1545,红盔甲(胶州路店),117,193,408,75
昆山路214号(地铁10号线四川北路站下),6447,2107,2657,做了不起的80后,117,52,1362,204
控江路1628号L6-05紫荆广场(地铁8号线江浦路站3号出口紫荆广场),6449,5250,625,上海1号茶餐厅(杨浦店),123,84,348,103
九江路399号华盛大厦1楼(近地铁2号线4号口),6445,2319,2440,大马头茶餐厅(九江路店),205,81,1269,212
长宁路1018号龙之梦购物中心7层,6469,2907,2188,70后饭吧(长宁龙之梦店),262,78,886,226
大华路538号大华澳州广场1层(乐购旁),6477,4693,1058,漫驼铃西域餐厅(大华澳州广场店),125,79,494,107
张扬路3611号金桥国际商业广场1座1层105号,6480,3998,1785,西树泡芙(金桥店),96,24,496,105
西藏中路500号第一百货7楼,6502,1575,3088,金时代顺风大酒店(西藏中路店),134,112,1130,136
平凉路1399号百联滨江购物中心3层,6523,4825,1256,宋记香辣蟹(百联滨江店),58,109,327,57
中山南二路699号正大乐城2区3层305,6526,3329,2136,小辉哥火锅(正大乐城店),178,144,724,159
浦东南路1289号米岛美食中心3楼(张扬路浦东南路路口),6528,4481,1638,青花椒砂锅鱼(米岛店),34,93,319,56
徐家汇路618号日月光中心广场徐家汇区B2层,6546,1960,2932,千秋膳房(日月光店),115,54,1337,202
南京西路1618号久光百货8楼806-7号(近静安寺),6554,1837,2316,金桂皇朝(南京西路店),149,163,753,127
东方路971号钱江大厦2楼(近向城路),6572,3602,2190,本家(浦东店),108,126,585,85
莘庄都市路5001号仲盛世界商城3层,6589,4349,1463,望湘园(仲盛店),98,91,582,96
天钥桥路333号腾飞大厦401号铺,6604,3647,2168,西贝莜面村(上海腾飞店),88,92,611,90
金科路2889号长泰广场西区10号楼2层15号,6606,5578,772,花隐日式怀石料理(上海张江长泰广场店),53,372,157,46
长宁路1018号龙之梦购物中心黄中庭6层6013,6605,4163,1688,爱情不怕辣(龙之梦购物中心店),127,89,527,100
成都南路127号(近淮海中路),6626,5372,951,小三宝火锅(淮海店),36,155,223,44
崂山路588号(96广场后面，近宝安大厦、潍坊路),6657,4472,1757,纯味斑鱼府(浦东店),84,164,298,46
长宁路1018号龙之梦购物中心蓝中庭7层,6683,2821,2440,新石器烤肉(长宁龙之梦店),151,88,1072,198
莘庄都市路5001号百盛购物中心4层,6681,4282,1654,巡湘记(百盛莘庄店),138,96,496,111
北海路247号93(近云南中路),6699,694,2026,玛格萝妮比萨屋(黄浦店),95,48,1117,135
桂林路400号二楼(近田林路),6429,5129,1004,叶品盛酸菜鱼(桂林路店),40,92,226,30
吴江路169号四季坊218-220室(近石门一路),6321,3280,2196,喜来稀肉서래갈매기(吴江路店),148,100,583,114
南京西路1788号1788EATF3层F3-3室(近华山路),6576,3327,2356,Mo-Mo牧场(静安牧场),112,160,640,141
茅台路179号金虹桥国际中心LG2,6069,2799,2238,山茶花韩国家庭料理(金虹桥国际中心店),105,94,777,150
肇嘉浜路1111号美罗城B区4层,6277,2457,2254,利再燃西班牙餐厅(美罗城店),173,102,1121,272
金汇路463弄28号C栋101室(近地铁10号线龙柏新村站),5734,3064,1894,元世祖涮羊肉(金汇路店),99,142,576,101
世博大道1368号世博源1区1G03号(近浦东南路),5602,1565,1701,璟祥园四川火锅,114,111,701,120
广富林路658弄万达广场3层(万达广场松江店),5496,4954,273,蜀公馆成都老火锅【陆馆】(万达广场松江店),107,113,115,47
闵行区古龙路1195号1层,5425,3774,1178,来伊份(古龙路店),49,55,378,46
中山北路3300号环球港中央广场4层,6240,3000,1981,峯铁板烧(环球港店),180,191,855,224
南京西路388号仙乐斯广场3层309单元(黄陂北路),6495,3300,2024,清水日本料理(仙乐斯广场店),205,264,753,213
永嘉路570号永嘉庭5号楼1楼(近岳阳路),6678,3509,1986,FOUNT创意日料,178,253,815,190
徐家汇路618号日月光中心广场B2楼(近瑞金二路),6386,2327,2287,麟笼坊上海特色小笼包(日月光中心广场店),134,25,1357,281
打浦路1号金玉兰广场1楼(徐家汇路口),5901,2121,1667,避风塘(金玉兰店),298,83,756,188
陆家嘴西路168号正大广场东区B2层1A-08-09-10号(近东方明珠),5490,2431,1138,禾绿回转寿司(正大广场店),76,80,679,123
肇嘉浜路1111号美罗城B区B1层,5517,1987,2332,卡乐星(美罗城店),102,42,971,125
陕西南路11号(近巨鹿路),5662,1666,2584,福记港式茶粥面(陕西南路店),158,84,1009,245
南京东路228号新世界大丸百货B2层(南京东路地铁站),6532,3515,2051,寿司沼津港(新世界大丸百货店),156,115,655,155
张扬路3611号金桥国际商业广场2座1-2层,6127,2259,2107,避风塘(金桥店),483,88,1002,276
奉贤路258号(美琪剧院旁),6185,1529,1985,枣子树(南京西路店),48,107,767,66
莘松路58号东苑丽宝广场B1层,6059,3522,1739,四川香天下火锅(莘庄店),139,128,532,127
南京西路1618号（近静安寺）久光百货B1楼(近静安寺),5895,960,1845,山崎面包(久光百货店),50,25,588,63
西藏中路268号来福士广场03-12室(福州路),5868,2677,2241,Pizza Marzano玛尚诺(来福士广场店),121,127,687,142
长寿路386号1层112室及夹层07室(近西康路),5552,3494,1290,老胡同热气羊肉羊蝎子火锅(长寿路总店),174,142,479,115
张杨路601号浦东国际美食城3楼(近南泉北路),6326,3694,1291,掌柜的店纯朴中原菜(八佰伴店),113,64,708,138
延安西路726号12A-k,6504,2952,2367,诺心LE CAKE(总店),342,207,710,133
愚园路68号晶品CrystalGalleriaL6-05(近南京西路/常德路),5532,2275,2257,文兴酒家,115,159,729,156
愚园路1357号(近定西路、中山公园站地铁2号线5号出口右拐直走 过路口还直走),6613,3835,1988,付小姐在成都(中山公园店),81,75,605,104
太仓路181弄上海新天地北里19-20号1-2层,6426,1451,2580,宝莱纳餐厅(新天地店),220,192,1050,190
中山北路3300号环球港B1层1065店铺(地铁金沙江路站),6085,2132,2243,镰仓PASTA(环球港店),294,80,1130,286
国定路600弄16-1号(离财大右边50米),5751,3235,1846,咕的咕的+炭烤肉店(国定路店),59,89,513,98
长宁路1018号龙之梦购物中心黄中庭8层8063,6361,2397,2444,上关雪东北菜(龙之梦购物中心店),190,92,1126,204
沪闵路7388号百联南方购物中心1层(近莲花路),5682,2197,1831,避风塘(南方商城店),409,82,963,281
